metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;480	15.48	11	8
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;481	15.48	10	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;482	15.48	55	31
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;483	15.48	46	33
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;484	15.48	39	29
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;485	15.48	40	28
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;486	15.48	52	28
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;487	15.48	54	31
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;488	15.48	56	31
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;489	15.48	8	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;490	15.48	42	25
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;491	15.48	49	30
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;492	15.48	42	29
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;493	15.48	36	28
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;494	15.48	9	5
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;495	15.48	21	13
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;496	15.48	25	12
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;497	15.48	43	28
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;498	15.48	53	34
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;499	15.48	52	31
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;500	15.48	46	29
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;501	15.48	58	32
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;502	15.48	58	32
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;503	15.48	47	31
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;504	15.48	30	19
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;505	15.48	29	12
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;506	15.48	43	33
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;507	15.48	50	35
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;508	15.48	48	30
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;509	15.48	54	30
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;510	15.48	41	29
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;511	15.48	60	31
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;512	15.48	51	24
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;513	15.48	11	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;514	15.48	38	21
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;515	15.48	10	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;516	15.48	8	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;517	15.48	8	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;518	15.48	13	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;519	15.48	9	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;520	15.48	11	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;521	15.48	11	5
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;522	15.48	13	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;523	15.48	11	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;524	15.48	24	13
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;525	15.48	10	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;526	15.48	9	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;527	15.48	15	8
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;528	15.48	10	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;529	15.48	13	8
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;530	15.48	9	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;531	15.48	11	6
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;532	15.48	10	8
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;533	15.48	17	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;534	15.48	13	8
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;535	15.48	16	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;536	15.48	10	8
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;537	15.48	14	7
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;538	15.48	1	1
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;539	15.48	4	3
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;540	15.48	5	4
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;541	15.48	6	4
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;542	15.48	7	4
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;543	15.48	2	1
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;544	15.48	4	2
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;545	15.48	6	4
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;546	15.48	1	1
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;547	15.48	44	19
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;548	15.48	13	12
urn:cts:greekLit:tlg0006.tlg009;Euripides;Heracles Mad;tlg0006.tlg009.perseus-eng2;549	15.48	18	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;0	13.477777777777778	43	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;1	13.477777777777778	52	29
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;2	13.477777777777778	42	32
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;3	13.477777777777778	55	28
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;4	13.477777777777778	48	25
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;5	13.477777777777778	51	30
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;6	13.477777777777778	48	33
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;7	13.477777777777778	47	34
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;8	13.477777777777778	14	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;9	13.477777777777778	37	21
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;10	13.477777777777778	59	34
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;11	13.477777777777778	57	33
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;12	13.477777777777778	52	30
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;13	13.477777777777778	50	28
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;14	13.477777777777778	43	29
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;15	13.477777777777778	59	32
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;16	13.477777777777778	49	30
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;17	13.477777777777778	21	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;18	13.477777777777778	19	16
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;19	13.477777777777778	38	19
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;20	13.477777777777778	28	20
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;21	13.477777777777778	41	19
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;22	13.477777777777778	32	21
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;23	13.477777777777778	26	24
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;24	13.477777777777778	15	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;25	13.477777777777778	14	12
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;26	13.477777777777778	21	14
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;27	13.477777777777778	28	16
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;28	13.477777777777778	14	10
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;29	13.477777777777778	12	10
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;30	13.477777777777778	23	20
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;31	13.477777777777778	25	18
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;32	13.477777777777778	13	14
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;33	13.477777777777778	5	4
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;34	13.477777777777778	27	16
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;35	13.477777777777778	24	15
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;36	13.477777777777778	6	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;37	13.477777777777778	34	21
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;38	13.477777777777778	7	2
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;39	13.477777777777778	26	17
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;40	13.477777777777778	30	17
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;41	13.477777777777778	34	22
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;42	13.477777777777778	35	18
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;43	13.477777777777778	32	16
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;44	13.477777777777778	6	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;45	13.477777777777778	39	22
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;46	13.477777777777778	26	15
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;47	13.477777777777778	9	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;48	13.477777777777778	24	20
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;49	13.477777777777778	12	3
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;50	13.477777777777778	19	14
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;51	13.477777777777778	20	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;52	13.477777777777778	7	10
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;53	13.477777777777778	13	4
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;54	13.477777777777778	6	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;55	13.477777777777778	14	10
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;56	13.477777777777778	11	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;57	13.477777777777778	23	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;58	13.477777777777778	13	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;59	13.477777777777778	13	17
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;60	13.477777777777778	6	4
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;61	13.477777777777778	9	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;62	13.477777777777778	4	3
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;63	13.477777777777778	16	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;64	13.477777777777778	11	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;65	13.477777777777778	5	4
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;66	13.477777777777778	32	23
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;67	13.477777777777778	20	12
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;68	13.477777777777778	7	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;69	13.477777777777778	10	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;70	13.477777777777778	6	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;71	13.477777777777778	20	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;72	13.477777777777778	26	23
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;73	13.477777777777778	44	32
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;74	13.477777777777778	18	11
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;75	13.477777777777778	19	20
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;76	13.477777777777778	54	28
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;77	13.477777777777778	11	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;78	13.477777777777778	20	14
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;79	13.477777777777778	20	16
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;80	13.477777777777778	15	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;81	13.477777777777778	16	13
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;82	13.477777777777778	9	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;83	13.477777777777778	6	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;84	13.477777777777778	8	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;85	13.477777777777778	8	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;86	13.477777777777778	10	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;87	13.477777777777778	9	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;88	13.477777777777778	9	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;89	13.477777777777778	13	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;90	13.477777777777778	11	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;91	13.477777777777778	13	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;92	13.477777777777778	11	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;93	13.477777777777778	13	9
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;94	13.477777777777778	13	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;95	13.477777777777778	10	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;96	13.477777777777778	13	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;97	13.477777777777778	10	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;98	13.477777777777778	10	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;99	13.477777777777778	11	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;100	13.477777777777778	9	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;101	13.477777777777778	7	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;102	13.477777777777778	7	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;103	13.477777777777778	13	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;104	13.477777777777778	11	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;105	13.477777777777778	11	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;106	13.477777777777778	14	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;107	13.477777777777778	10	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;108	13.477777777777778	11	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;109	13.477777777777778	11	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;110	13.477777777777778	7	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;111	13.477777777777778	11	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;112	13.477777777777778	8	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;113	13.477777777777778	12	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;114	13.477777777777778	10	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;115	13.477777777777778	11	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;116	13.477777777777778	12	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;117	13.477777777777778	11	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;118	13.477777777777778	11	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;119	13.477777777777778	9	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;120	13.477777777777778	13	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;121	13.477777777777778	13	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;122	13.477777777777778	8	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;123	13.477777777777778	10	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;124	13.477777777777778	6	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;125	13.477777777777778	11	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;126	13.477777777777778	10	9
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;127	13.477777777777778	12	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;128	13.477777777777778	12	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;129	13.477777777777778	13	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;130	13.477777777777778	10	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;131	13.477777777777778	13	10
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;132	13.477777777777778	15	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;133	13.477777777777778	11	9
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;134	13.477777777777778	14	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;135	13.477777777777778	13	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;136	13.477777777777778	6	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;137	13.477777777777778	12	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;138	13.477777777777778	12	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;139	13.477777777777778	11	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;140	13.477777777777778	10	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;141	13.477777777777778	11	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;142	13.477777777777778	8	8
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;143	13.477777777777778	8	5
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;144	13.477777777777778	10	7
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;145	13.477777777777778	10	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;146	13.477777777777778	9	6
urn:cts:greekLit:tlg0006.tlg010;Euripides;Ion;tlg0006.tlg010.perseus-eng2;147	13.477777777777778	13	6
