metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;774	56.61321721311475	49	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;775	56.61321721311475	53	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;776	56.61321721311475	59	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;777	56.61321721311475	57	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;778	56.61321721311475	56	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;779	56.61321721311475	20	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;780	56.61321721311475	38	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;781	56.61321721311475	53	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;782	56.61321721311475	49	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;783	56.61321721311475	58	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;784	56.61321721311475	51	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;785	56.61321721311475	60	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;786	56.61321721311475	64	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;787	56.61321721311475	54	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;788	56.61321721311475	68	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;789	56.61321721311475	47	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;790	56.61321721311475	64	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;791	56.61321721311475	60	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;792	56.61321721311475	48	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;793	56.61321721311475	55	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;794	56.61321721311475	49	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;795	56.61321721311475	56	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;796	56.61321721311475	60	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;797	56.61321721311475	50	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;798	56.61321721311475	52	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;799	56.61321721311475	54	29
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;800	56.61321721311475	47	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;801	56.61321721311475	47	29
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;802	56.61321721311475	57	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;803	56.61321721311475	51	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;804	56.61321721311475	49	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;805	56.61321721311475	52	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;806	56.61321721311475	66	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;807	56.61321721311475	56	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;808	56.61321721311475	50	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;809	56.61321721311475	49	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;810	56.61321721311475	56	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;811	56.61321721311475	51	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;812	56.61321721311475	71	12
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;813	56.61321721311475	53	28
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;814	56.61321721311475	58	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;815	56.61321721311475	49	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;816	56.61321721311475	55	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;817	56.61321721311475	62	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;818	56.61321721311475	48	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;819	56.61321721311475	55	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;820	56.61321721311475	57	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;821	56.61321721311475	57	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;822	56.61321721311475	54	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;823	56.61321721311475	63	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;824	56.61321721311475	64	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;825	56.61321721311475	50	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;826	56.61321721311475	51	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;827	56.61321721311475	55	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;828	56.61321721311475	51	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;829	56.61321721311475	53	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;830	56.61321721311475	53	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;831	56.61321721311475	59	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;832	56.61321721311475	51	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;833	56.61321721311475	60	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;834	56.61321721311475	59	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;835	56.61321721311475	63	42
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;836	56.61321721311475	53	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;837	56.61321721311475	47	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;838	56.61321721311475	57	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;839	56.61321721311475	55	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;840	56.61321721311475	60	29
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;841	56.61321721311475	62	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;842	56.61321721311475	61	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;843	56.61321721311475	61	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;844	56.61321721311475	57	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;845	56.61321721311475	57	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;846	56.61321721311475	54	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;847	56.61321721311475	68	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;848	56.61321721311475	73	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;849	56.61321721311475	60	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;850	56.61321721311475	59	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;851	56.61321721311475	55	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;852	56.61321721311475	55	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;853	56.61321721311475	55	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;854	56.61321721311475	62	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;855	56.61321721311475	62	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;856	56.61321721311475	49	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;857	56.61321721311475	48	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;858	56.61321721311475	51	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;859	56.61321721311475	59	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;860	56.61321721311475	55	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;861	56.61321721311475	54	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;862	56.61321721311475	67	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;863	56.61321721311475	60	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;864	56.61321721311475	50	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;865	56.61321721311475	48	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;866	56.61321721311475	56	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;867	56.61321721311475	69	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;868	56.61321721311475	63	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;869	56.61321721311475	60	45
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;870	56.61321721311475	59	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;871	56.61321721311475	55	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;872	56.61321721311475	66	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;873	56.61321721311475	62	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;874	56.61321721311475	44	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;875	56.61321721311475	40	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;876	56.61321721311475	86	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;877	56.61321721311475	60	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;878	56.61321721311475	47	44
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;879	56.61321721311475	52	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;880	56.61321721311475	54	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;881	56.61321721311475	65	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;882	56.61321721311475	53	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;883	56.61321721311475	50	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;884	56.61321721311475	56	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;885	56.61321721311475	50	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;886	56.61321721311475	59	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;887	56.61321721311475	59	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;888	56.61321721311475	57	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;889	56.61321721311475	48	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;890	56.61321721311475	49	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;891	56.61321721311475	20	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;892	56.61321721311475	39	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;893	56.61321721311475	45	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;894	56.61321721311475	60	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;895	56.61321721311475	72	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;896	56.61321721311475	59	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;897	56.61321721311475	63	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;898	56.61321721311475	65	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;899	56.61321721311475	53	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;900	56.61321721311475	57	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;901	56.61321721311475	53	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;902	56.61321721311475	57	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;903	56.61321721311475	45	30
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;904	56.61321721311475	53	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;905	56.61321721311475	60	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;906	56.61321721311475	51	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;907	56.61321721311475	61	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;908	56.61321721311475	50	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;909	56.61321721311475	47	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;910	56.61321721311475	58	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;911	56.61321721311475	65	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;912	56.61321721311475	46	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;913	56.61321721311475	69	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;914	56.61321721311475	56	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;915	56.61321721311475	63	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;916	56.61321721311475	51	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;917	56.61321721311475	53	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;918	56.61321721311475	45	29
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;919	56.61321721311475	54	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;920	56.61321721311475	63	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;921	56.61321721311475	60	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;922	56.61321721311475	59	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;923	56.61321721311475	59	101
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;924	56.61321721311475	67	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;925	56.61321721311475	58	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;926	56.61321721311475	57	30
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;927	56.61321721311475	50	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;928	56.61321721311475	64	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;929	56.61321721311475	53	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;930	56.61321721311475	43	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;931	56.61321721311475	47	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;932	56.61321721311475	49	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;933	56.61321721311475	55	30
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;934	56.61321721311475	52	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;935	56.61321721311475	52	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;936	56.61321721311475	61	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;937	56.61321721311475	57	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;938	56.61321721311475	55	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;939	56.61321721311475	52	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;940	56.61321721311475	55	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;941	56.61321721311475	59	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;942	56.61321721311475	55	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;943	56.61321721311475	62	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;944	56.61321721311475	46	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;945	56.61321721311475	59	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;946	56.61321721311475	56	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;947	56.61321721311475	55	43
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;948	56.61321721311475	63	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;949	56.61321721311475	59	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;950	56.61321721311475	56	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;951	56.61321721311475	53	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;952	56.61321721311475	57	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;953	56.61321721311475	67	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;954	56.61321721311475	56	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;955	56.61321721311475	69	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;956	56.61321721311475	55	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;957	56.61321721311475	48	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;958	56.61321721311475	63	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;959	56.61321721311475	58	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;960	56.61321721311475	46	42
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;961	56.61321721311475	59	39
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;962	56.61321721311475	59	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;963	56.61321721311475	54	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;964	56.61321721311475	54	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;965	56.61321721311475	50	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;966	56.61321721311475	62	37
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;967	56.61321721311475	57	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;968	56.61321721311475	53	41
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;969	56.61321721311475	55	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;970	56.61321721311475	54	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;971	56.61321721311475	54	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;972	56.61321721311475	53	31
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;973	56.61321721311475	49	32
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;974	56.61321721311475	53	40
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;975	56.61321721311475	50	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;976	56.61321721311475	62	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;977	56.61321721311475	49	38
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;978	56.61321721311475	54	29
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;979	56.61321721311475	46	34
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;980	56.61321721311475	47	1164
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;981	56.61321721311475	45	962
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;982	56.61321721311475	52	36
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;983	56.61321721311475	45	33
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;984	56.61321721311475	53	395
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;985	56.61321721311475	58	27
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;986	56.61321721311475	48	35
urn:cts:greekLit:tlg0012.tlg002;Homer;Odyssey;tlg0012.tlg002.perseus-eng3;987	56.61321721311475	63	32
